time [s]	pressure [bar]	temperature [K]	mass [kg]
0.403656	15.851806	2841.856395	0.001094
0.403661	15.857606	2842.153014	0.001094
0.403667	15.863419	2842.450108	0.001094
0.403672	15.869243	2842.747679	0.001094
0.403678	15.875081	2843.045726	0.001095
0.403683	15.880930	2843.344247	0.001095
0.403689	15.886792	2843.643244	0.001095
0.403694	15.892666	2843.942715	0.001096
0.403700	15.898553	2844.242660	0.001096
0.403706	15.904452	2844.543080	0.001096
0.403711	15.910364	2844.843973	0.001096
0.403717	15.916288	2845.145339	0.001097
0.403722	15.922225	2845.447179	0.001097
0.403728	15.928174	2845.749491	0.001097
0.403733	15.934135	2846.052275	0.001098
0.403739	15.940109	2846.355532	0.001098
0.403744	15.946096	2846.659261	0.001098
0.403750	15.952095	2846.963460	0.001098
0.403756	15.958106	2847.268131	0.001099
0.403761	15.964131	2847.573273	0.001099
0.403767	15.970167	2847.878885	0.001099
0.403772	15.976216	2848.184967	0.001100
0.403778	15.982278	2848.491519	0.001100
0.403783	15.988352	2848.798540	0.001100
0.403789	15.994439	2849.106030	0.001101
0.403794	16.000539	2849.413989	0.001101
0.403800	16.006651	2849.722416	0.001101
0.403806	16.012775	2850.031312	0.001101
0.403811	16.018913	2850.340674	0.001102
0.403817	16.025062	2850.650504	0.001102
0.403822	16.031225	2850.960801	0.001102
0.403828	16.037400	2851.271565	0.001103
0.403833	16.043588	2851.582794	0.001103
0.403839	16.049788	2851.894490	0.001103
0.403844	16.056001	2852.206650	0.001104
0.403850	16.062227	2852.519276	0.001104
0.403856	16.068466	2852.832367	0.001104
0.403861	16.074717	2853.145922	0.001105
0.403867	16.080981	2853.459940	0.001105
0.403872	16.087257	2853.774423	0.001105
0.403878	16.093547	2854.089368	0.001105
0.403883	16.099849	2854.404776	0.001106
0.403889	16.106163	2854.720647	0.001106
0.403894	16.112491	2855.036979	0.001106
0.403900	16.118831	2855.353773	0.001107
0.403906	16.125184	2855.671028	0.001107
0.403911	16.131550	2855.988744	0.001107
0.403917	16.137928	2856.306921	0.001108
0.403922	16.144320	2856.625557	0.001108
0.403928	16.150724	2856.944653	0.001108
0.403933	16.157141	2857.264208	0.001109
0.403939	16.163571	2857.584222	0.001109
0.403944	16.170013	2857.904694	0.001109
0.403950	16.176468	2858.225624	0.001110
0.403956	16.182937	2858.547012	0.001110
0.403961	16.189418	2858.868856	0.001110
0.403967	16.195912	2859.191158	0.001111
0.403972	16.202419	2859.513915	0.001111
0.403978	16.208938	2859.837128	0.001111
0.403983	16.215471	2860.160797	0.001111
0.403989	16.222016	2860.484920	0.001112
0.403994	16.228574	2860.809498	0.001112
0.404000	16.235146	2861.134530	0.001112
0.404006	16.241730	2861.460016	0.001113
0.404011	16.248327	2861.785955	0.001113
0.404017	16.254937	2862.112346	0.001113
0.404022	16.261560	2862.439190	0.001114
0.404028	16.268196	2862.766485	0.001114
0.404033	16.274844	2863.094232	0.001114
0.404039	16.281506	2863.422430	0.001115
0.404044	16.288181	2863.751078	0.001115
0.404050	16.294869	2864.080176	0.001115
0.404056	16.301569	2864.409723	0.001116
0.404061	16.308283	2864.739720	0.001116
0.404067	16.315010	2865.070165	0.001116
0.404072	16.321749	2865.401058	0.001117
0.404078	16.328502	2865.732398	0.001117
0.404083	16.335268	2866.064186	0.001117
0.404089	16.342047	2866.396421	0.001118
0.404094	16.348838	2866.729101	0.001118
0.404100	16.355643	2867.062227	0.001118
0.404106	16.362461	2867.395799	0.001119
0.404111	16.369292	2867.729814	0.001119
0.404117	16.376136	2868.064275	0.001119
0.404122	16.382993	2868.399178	0.001120
0.404128	16.389863	2868.734525	0.001120
0.404133	16.396747	2869.070315	0.001120
0.404139	16.403643	2869.406547	0.001121
0.404144	16.410552	2869.743220	0.001121
0.404150	16.417475	2870.080334	0.001121
0.404156	16.424411	2870.417889	0.001122
0.404161	16.431359	2870.755885	0.001122
0.404167	16.438321	2871.094319	0.001122
0.404172	16.445296	2871.433193	0.001123
0.404178	16.452285	2871.772505	0.001123
0.404183	16.459286	2872.112255	0.001123
0.404189	16.466300	2872.452443	0.001124
0.404194	16.473328	2872.793067	0.001124
0.404200	16.480369	2873.134128	0.001125
0.404206	16.487423	2873.475625	0.001125
0.404211	16.494490	2873.817557	0.001125
0.404217	16.501571	2874.159923	0.001126
0.404222	16.508664	2874.502724	0.001126
0.404228	16.515771	2874.845959	0.001126
0.404233	16.522891	2875.189626	0.001127
0.404239	16.530024	2875.533726	0.001127
0.404244	16.537171	2875.878258	0.001127
0.404250	16.544330	2876.223221	0.001128
0.404256	16.551503	2876.568615	0.001128
0.404261	16.558689	2876.914439	0.001128
0.404267	16.565889	2877.260693	0.001129
0.404272	16.573102	2877.607376	0.001129
0.404278	16.580327	2877.954488	0.001129
0.404283	16.587567	2878.302027	0.001130
0.404289	16.594819	2878.649993	0.001130
0.404294	16.602085	2878.998387	0.001131
0.404300	16.609364	2879.347206	0.001131
0.404306	16.616656	2879.696451	0.001131
0.404311	16.623962	2880.046121	0.001132
0.404317	16.631281	2880.396215	0.001132
0.404322	16.638613	2880.746733	0.001132
0.404328	16.645959	2881.097674	0.001133
0.404333	16.653317	2881.449038	0.001133
0.404339	16.660690	2881.800824	0.001133
0.404344	16.668075	2882.153030	0.001134
0.404350	16.675474	2882.505658	0.001134
0.404356	16.682886	2882.858705	0.001135
0.404361	16.690312	2883.212172	0.001135
0.404367	16.697751	2883.566057	0.001135
0.404372	16.705203	2883.920361	0.001136
0.404378	16.712669	2884.275082	0.001136
0.404383	16.720148	2884.630220	0.001136
0.404389	16.727640	2884.985774	0.001137
0.404394	16.735146	2885.341744	0.001137
0.404400	16.742665	2885.698128	0.001137
0.404406	16.750197	2886.054927	0.001138
0.404411	16.757743	2886.412140	0.001138
0.404417	16.765303	2886.769765	0.001139
0.404422	16.772875	2887.127803	0.001139
0.404428	16.780461	2887.486252	0.001139
0.404433	16.788061	2887.845112	0.001140
0.404439	16.795674	2888.204383	0.001140
0.404444	16.803300	2888.564063	0.001140
0.404450	16.810940	2888.924152	0.001141
0.404456	16.818593	2889.284649	0.001141
0.404461	16.826260	2889.645554	0.001142
0.404467	16.833940	2890.006865	0.001142
0.404472	16.841634	2890.368583	0.001142
0.404478	16.849341	2890.730706	0.001143
0.404483	16.857061	2891.093234	0.001143
0.404489	16.864795	2891.456167	0.001143
0.404494	16.872542	2891.819502	0.001144
0.404500	16.880303	2892.183240	0.001144
0.404506	16.888077	2892.547380	0.001145
0.404511	16.895865	2892.911921	0.001145
0.404517	16.903666	2893.276863	0.001145
0.404522	16.911481	2893.642205	0.001146
0.404528	16.919309	2894.007945	0.001146
0.404533	16.927151	2894.374084	0.001147
0.404539	16.935006	2894.740621	0.001147
0.404544	16.942875	2895.107554	0.001147
0.404550	16.950757	2895.474883	0.001148
0.404556	16.958653	2895.842608	0.001148
0.404561	16.966562	2896.210728	0.001148
0.404567	16.974484	2896.579241	0.001149
0.404572	16.982421	2896.948148	0.001149
0.404578	16.990370	2897.317447	0.001150
0.404583	16.998333	2897.687137	0.001150
0.404589	17.006310	2898.057218	0.001150
0.404594	17.014300	2898.427690	0.001151
0.404600	17.022304	2898.798551	0.001151
0.404606	17.030321	2899.169800	0.001152
0.404611	17.038352	2899.541437	0.001152
0.404617	17.046397	2899.913461	0.001152
0.404622	17.054454	2900.285871	0.001153
0.404628	17.062526	2900.658667	0.001153
0.404633	17.070611	2901.031847	0.001154
0.404639	17.078709	2901.405411	0.001154
0.404644	17.086821	2901.779359	0.001154
0.404650	17.094947	2902.153688	0.001155
0.404656	17.103086	2902.528399	0.001155
0.404661	17.111239	2902.903490	0.001156
0.404667	17.119405	2903.278962	0.001156
0.404672	17.127584	2903.654812	0.001156
0.404678	17.135778	2904.031040	0.001157
0.404683	17.143985	2904.407646	0.001157
0.404689	17.152205	2904.784628	0.001158
0.404694	17.160439	2905.161986	0.001158
0.404700	17.168687	2905.539719	0.001158
0.404706	17.176948	2905.917826	0.001159
0.404711	17.185222	2906.296306	0.001159
0.404717	17.193511	2906.675158	0.001160
0.404722	17.201812	2907.054382	0.001160
0.404728	17.210128	2907.433977	0.001160
0.404733	17.218457	2907.813941	0.001161
0.404739	17.226799	2908.194274	0.001161
0.404744	17.235155	2908.574976	0.001162
0.404750	17.243525	2908.956044	0.001162
0.404756	17.251908	2909.337479	0.001163
0.404761	17.260305	2909.719279	0.001163
0.404767	17.268715	2910.101444	0.001163
0.404772	17.277139	2910.483973	0.001164
0.404778	17.285576	2910.866864	0.001164
0.404783	17.294027	2911.250117	0.001165
0.404789	17.302492	2911.633732	0.001165
0.404794	17.310970	2912.017706	0.001165
0.404800	17.319462	2912.402040	0.001166
0.404806	17.327967	2912.786732	0.001166
0.404811	17.336486	2913.171781	0.001167
0.404817	17.345018	2913.557187	0.001167
0.404822	17.353564	2913.942949	0.001168
0.404828	17.362124	2914.329065	0.001168
0.404833	17.370697	2914.715535	0.001168
0.404839	17.379284	2915.102358	0.001169
0.404844	17.387884	2915.489533	0.001169
0.404850	17.396498	2915.877059	0.001170
0.404856	17.405125	2916.264935	0.001170
0.404861	17.413766	2916.653160	0.001170
0.404867	17.422421	2917.041733	0.001171
0.404872	17.431089	2917.430653	0.001171
0.404878	17.439771	2917.819920	0.001172
0.404883	17.448466	2918.209531	0.001172
0.404889	17.457175	2918.599488	0.001173
0.404894	17.465897	2918.989787	0.001173
0.404900	17.474633	2919.380429	0.001173
0.404906	17.483382	2919.771413	0.001174
0.404911	17.492145	2920.162737	0.001174
0.404917	17.500922	2920.554400	0.001175
0.404922	17.509712	2920.946402	0.001175
0.404928	17.518515	2921.338742	0.001176
0.404933	17.527333	2921.731418	0.001176
0.404939	17.536163	2922.124429	0.001177
0.404944	17.545008	2922.517775	0.001177
0.404950	17.553865	2922.911455	0.001177
0.404956	17.562737	2923.305467	0.001178
0.404961	17.571621	2923.699811	0.001178
0.404967	17.580520	2924.094485	0.001179
0.404972	17.589432	2924.489489	0.001179
0.404978	17.598357	2924.884821	0.001180
0.404983	17.607296	2925.280480	0.001180
0.404989	17.616248	2925.676466	0.001180
0.404994	17.625214	2926.072778	0.001181
0.405000	17.634194	2926.469414	0.001181
0.405006	17.643187	2926.866373	0.001182
0.405011	17.652193	2927.263654	0.001182
0.405017	17.661213	2927.661257	0.001183
0.405022	17.670246	2928.059179	0.001183
0.405028	17.679293	2928.457421	0.001184
0.405033	17.688354	2928.855981	0.001184
0.405039	17.697427	2929.254858	0.001184
0.405044	17.706515	2929.654051	0.001185
0.405050	17.715616	2930.053558	0.001185
0.405056	17.724730	2930.453380	0.001186
0.405061	17.733858	2930.853514	0.001186
0.405067	17.742999	2931.253960	0.001187
0.405072	17.752153	2931.654716	0.001187
0.405078	17.761322	2932.055781	0.001188
0.405083	17.770503	2932.457155	0.001188
0.405089	17.779698	2932.858837	0.001188
0.405094	17.788906	2933.260824	0.001189
0.405100	17.798128	2933.663116	0.001189
0.405106	17.807363	2934.065712	0.001190
0.405111	17.816612	2934.468611	0.001190
0.405117	17.825874	2934.871812	0.001191
0.405122	17.835149	2935.275313	0.001191
0.405128	17.844438	2935.679114	0.001192
0.405133	17.853741	2936.083213	0.001192
0.405139	17.863056	2936.487609	0.001193
0.405144	17.872385	2936.892301	0.001193
0.405150	17.881728	2937.297287	0.001194
0.405156	17.891083	2937.702568	0.001194
0.405161	17.900452	2938.108141	0.001194
0.405167	17.909835	2938.514006	0.001195
0.405172	17.919231	2938.920160	0.001195
0.405178	17.928640	2939.326604	0.001196
0.405183	17.938062	2939.733336	0.001196
0.405189	17.947498	2940.140354	0.001197
0.405194	17.956947	2940.547658	0.001197
0.405200	17.966409	2940.955247	0.001198
0.405206	17.975885	2941.363118	0.001198
0.405211	17.985374	2941.771272	0.001199
0.405217	17.994876	2942.179706	0.001199
0.405222	18.004392	2942.588420	0.001200
0.405228	18.013920	2942.997412	0.001200
0.405233	18.023462	2943.406681	0.001200
0.405239	18.033018	2943.816227	0.001201
0.405244	18.042586	2944.226047	0.001201
0.405250	18.052168	2944.636141	0.001202
0.405256	18.061763	2945.046507	0.001202
0.405261	18.071371	2945.457144	0.001203
0.405267	18.080993	2945.868051	0.001203
0.405272	18.090627	2946.279227	0.001204
0.405278	18.100275	2946.690670	0.001204
0.405283	18.109936	2947.102379	0.001205
0.405289	18.119610	2947.514353	0.001205
0.405294	18.129298	2947.926591	0.001206
0.405300	18.138998	2948.339091	0.001206
0.405306	18.148712	2948.751852	0.001207
0.405311	18.158438	2949.164873	0.001207
0.405317	18.168178	2949.578152	0.001208
0.405322	18.177931	2949.991689	0.001208
0.405328	18.187697	2950.405482	0.001209
0.405333	18.197476	2950.819530	0.001209
0.405339	18.207269	2951.233831	0.001209
0.405344	18.217074	2951.648385	0.001210
0.405350	18.226892	2952.063189	0.001210
0.405356	18.236723	2952.478243	0.001211
0.405361	18.246568	2952.893545	0.001211
0.405367	18.256425	2953.309094	0.001212
0.405372	18.266296	2953.724889	0.001212
0.405378	18.276179	2954.140928	0.001213
0.405383	18.286076	2954.557210	0.001213
0.405389	18.295985	2954.973734	0.001214
0.405394	18.305907	2955.390498	0.001214
0.405400	18.315843	2955.807501	0.001215
0.405406	18.325791	2956.224742	0.001215
0.405411	18.335752	2956.642220	0.001216
0.405417	18.345726	2957.059932	0.001216
0.405422	18.355713	2957.477878	0.001217
0.405428	18.365713	2957.896056	0.001217
0.405433	18.375726	2958.314466	0.001218
0.405439	18.385751	2958.733105	0.001218
0.405444	18.395790	2959.151972	0.001219
0.405450	18.405841	2959.571066	0.001219
0.405456	18.415905	2959.990385	0.001220
0.405461	18.425982	2960.409929	0.001220
0.405467	18.436071	2960.829695	0.001221
0.405472	18.446174	2961.249682	0.001221
0.405478	18.456289	2961.669890	0.001222
0.405483	18.466417	2962.090316	0.001222
0.405489	18.476558	2962.510959	0.001223
0.405494	18.486711	2962.931818	0.001223
0.405500	18.496877	2963.352891	0.001224
0.405506	18.507056	2963.774178	0.001224
0.405511	18.517247	2964.195675	0.001225
0.405517	18.527452	2964.617383	0.001225
0.405522	18.537668	2965.039299	0.001226
0.405528	18.547898	2965.461423	0.001226
0.405533	18.558140	2965.883752	0.001227
0.405539	18.568394	2966.306286	0.001227
0.405544	18.578661	2966.729023	0.001228
0.405550	18.588941	2967.151961	0.001228
0.405556	18.599233	2967.575099	0.001229
0.405561	18.609538	2967.998435	0.001229
0.405567	18.619855	2968.421969	0.001230
0.405572	18.630185	2968.845698	0.001230
0.405578	18.640528	2969.269621	0.001231
0.405583	18.650882	2969.693737	0.001231
0.405589	18.661249	2970.118044	0.001232
0.405594	18.671629	2970.542541	0.001232
0.405600	18.682021	2970.967226	0.001233
0.405606	18.692425	2971.392098	0.001233
0.405611	18.702842	2971.817155	0.001234
0.405617	18.713271	2972.242396	0.001234
0.405622	18.723713	2972.667819	0.001235
0.405628	18.734166	2973.093423	0.001235
0.405633	18.744632	2973.519205	0.001236
0.405639	18.755111	2973.945166	0.001236
0.405644	18.765601	2974.371303	0.001237
0.405650	18.776104	2974.797614	0.001237
0.405656	18.786619	2975.224098	0.001238
0.405661	18.797147	2975.650754	0.001238
0.405667	18.807686	2976.077580	0.001239
0.405672	18.818238	2976.504575	0.001239
0.405678	18.828801	2976.931736	0.001240
0.405683	18.839377	2977.359063	0.001241
0.405689	18.849965	2977.786554	0.001241
0.405694	18.860565	2978.214207	0.001242
0.405700	18.871177	2978.642020	0.001242
0.405706	18.881801	2979.069993	0.001243
0.405711	18.892437	2979.498123	0.001243
0.405717	18.903085	2979.926409	0.001244
0.405722	18.913746	2980.354850	0.001244
0.405728	18.924418	2980.783443	0.001245
0.405733	18.935102	2981.212188	0.001245
0.405739	18.945797	2981.641082	0.001246
0.405744	18.956505	2982.070124	0.001246
0.405750	18.967225	2982.499313	0.001247
0.405756	18.977956	2982.928646	0.001247
0.405761	18.988700	2983.358123	0.001248
0.405767	18.999455	2983.787741	0.001248
0.405772	19.010221	2984.217499	0.001249
0.405778	19.021000	2984.647395	0.001249
0.405783	19.031790	2985.077429	0.001250
0.405789	19.042592	2985.507597	0.001250
0.405794	19.053406	2985.937898	0.001251
0.405800	19.064231	2986.368332	0.001252
0.405806	19.075068	2986.798895	0.001252
0.405811	19.085917	2987.229587	0.001253
0.405817	19.096777	2987.660406	0.001253
0.405822	19.107649	2988.091350	0.001254
0.405828	19.118532	2988.522417	0.001254
0.405833	19.129427	2988.953606	0.001255
0.405839	19.140333	2989.384915	0.001255
0.405844	19.151251	2989.816343	0.001256
0.405850	19.162180	2990.247888	0.001256
0.405856	19.173120	2990.679547	0.001257
0.405861	19.184072	2991.111320	0.001257
0.405867	19.195036	2991.543205	0.001258
0.405872	19.206010	2991.975200	0.001258
0.405878	19.216996	2992.407303	0.001259
0.405883	19.227993	2992.839513	0.001260
0.405889	19.239001	2993.271827	0.001260
0.405894	19.250021	2993.704245	0.001261
0.405900	19.261052	2994.136764	0.001261
0.405906	19.272094	2994.569383	0.001262
0.405911	19.283147	2995.002100	0.001262
0.405917	19.294211	2995.434913	0.001263
0.405922	19.305286	2995.867820	0.001263
0.405928	19.316373	2996.300821	0.001264
0.405933	19.327470	2996.733912	0.001264
0.405939	19.338578	2997.167093	0.001265
0.405944	19.349697	2997.600361	0.001266
0.405950	19.360828	2998.033714	0.001266
0.405956	19.371969	2998.467152	0.001267
0.405961	19.383121	2998.900672	0.001267
0.405967	19.394284	2999.334273	0.001268
0.405972	19.405457	2999.767952	0.001268
0.405978	19.416642	3000.201708	0.001269
0.405983	19.427837	3000.635539	0.001269
0.405989	19.439043	3001.069444	0.001270
0.405994	19.450259	3001.503420	0.001270
0.406000	19.461486	3001.937465	0.001271
0.406006	19.472724	3002.371579	0.001272
0.406011	19.483973	3002.805758	0.001272
0.406017	19.495232	3003.240002	0.001273
0.406022	19.506501	3003.674309	0.001273
0.406028	19.517782	3004.108676	0.001274
0.406033	19.529072	3004.543102	0.001274
0.406039	19.540373	3004.977585	0.001275
0.406044	19.551684	3005.412123	0.001275
0.406050	19.563006	3005.846714	0.001276
0.406056	19.574338	3006.281357	0.001276
0.406061	19.585681	3006.716049	0.001277
0.406067	19.597033	3007.150790	0.001278
0.406072	19.608396	3007.585576	0.001278
0.406078	19.619770	3008.020406	0.001279
0.406083	19.631153	3008.455279	0.001279
0.406089	19.642546	3008.890192	0.001280
0.406094	19.653950	3009.325143	0.001280
0.406100	19.665363	3009.760131	0.001281
0.406106	19.676787	3010.195154	0.001282
0.406111	19.688221	3010.630209	0.001282
0.406117	19.699664	3011.065296	0.001283
0.406122	19.711118	3011.500411	0.001283
0.406128	19.722581	3011.935554	0.001284
0.406133	19.734055	3012.370722	0.001284
0.406139	19.745538	3012.805913	0.001285
0.406144	19.757031	3013.241126	0.001285
0.406150	19.768533	3013.676358	0.001286
0.406156	19.780046	3014.111608	0.001287
0.406161	19.791568	3014.546874	0.001287
0.406167	19.803099	3014.982153	0.001288
0.406172	19.814641	3015.417445	0.001288
0.406178	19.826191	3015.852746	0.001289
0.406183	19.837752	3016.288055	0.001289
0.406189	19.849321	3016.723370	0.001290
0.406194	19.860901	3017.158689	0.001291
0.406200	19.872489	3017.594011	0.001291
0.406206	19.884087	3018.029332	0.001292
0.406211	19.895695	3018.464652	0.001292
0.406217	19.907311	3018.899968	0.001293
0.406222	19.918937	3019.335279	0.001293
0.406228	19.930572	3019.770582	0.001294
0.406233	19.942217	3020.205875	0.001294
0.406239	19.953870	3020.641156	0.001295
0.406244	19.965533	3021.076424	0.001296
