time [s]	crank-angle [deg]	mass flow [kg/s]	enthalpy flow [J/s]	throat area [cm²]
0.433439	61.900000	0.000000	0.000000	0.000000
0.433444	62.000000	0.000000	0.000000	0.000000
0.433450	62.100000	0.000000	0.000000	0.000000
0.433456	62.200000	0.000000	0.000000	0.000000
0.433461	62.300000	0.000000	0.000000	0.000000
0.433467	62.400000	0.000000	0.000000	0.000000
0.433472	62.500000	0.000000	0.000000	0.000000
0.433478	62.600000	0.000000	0.000000	0.000000
0.433483	62.700000	0.000000	0.000000	0.000000
0.433489	62.800000	0.000000	0.000000	0.000000
0.433494	62.900000	0.000000	0.000000	0.000000
0.433500	63.000000	0.000000	0.000000	0.000000
0.433506	63.100000	0.000000	0.000000	0.000000
0.433511	63.200000	0.000000	0.000000	0.000000
0.433517	63.300000	0.000000	0.000000	0.000000
0.433522	63.400000	0.000000	0.000000	0.000000
0.433528	63.500000	0.000000	0.000000	0.000000
0.433533	63.600000	0.000000	0.000000	0.000000
0.433539	63.700000	0.000000	0.000000	0.000000
0.433544	63.800000	0.000000	0.000000	0.000000
0.433550	63.900000	0.000000	0.000000	0.000000
0.433556	64.000000	0.000000	0.000000	0.000000
0.433561	64.100000	0.000000	0.000000	0.000000
0.433567	64.200000	0.000000	0.000000	0.000000
0.433572	64.300000	0.000000	0.000000	0.000000
0.433578	64.400000	0.000000	0.000000	0.000000
0.433583	64.500000	0.000000	0.000000	0.000000
0.433589	64.600000	0.000000	0.000000	0.000000
0.433594	64.700000	0.000000	0.000000	0.000000
0.433600	64.800000	0.000000	0.000000	0.000000
0.433606	64.900000	0.000000	0.000000	0.000000
0.433611	65.000000	0.000000	0.000000	0.000000
0.433617	65.100000	0.000000	0.000000	0.000000
0.433622	65.200000	0.000000	0.000000	0.000000
0.433628	65.300000	0.000000	0.000000	0.000000
0.433633	65.400000	0.000000	0.000000	0.000000
0.433639	65.500000	0.000000	0.000000	0.000000
0.433644	65.600000	0.000000	0.000000	0.000000
0.433650	65.700000	0.000000	0.000000	0.000000
0.433656	65.800000	0.000000	0.000000	0.000000
0.433661	65.900000	0.000000	0.000000	0.000000
0.433667	66.000000	0.000000	0.000000	0.000000
0.433672	66.100000	0.000000	0.000000	0.000000
0.433678	66.200000	0.000000	0.000000	0.000000
0.433683	66.300000	0.000000	0.000000	0.000000
0.433689	66.400000	0.000000	0.000000	0.000000
0.433694	66.500000	0.000000	0.000000	0.000000
0.433700	66.600000	0.000000	0.000000	0.000000
0.433706	66.700000	0.000000	0.000000	0.000000
0.433711	66.800000	0.000000	0.000000	0.000000
0.433717	66.900000	0.000000	0.000000	0.000000
0.433722	67.000000	0.000000	0.000000	0.000000
0.433728	67.100000	0.000000	0.000000	0.000000
0.433733	67.200000	0.000000	0.000000	0.000000
0.433739	67.300000	0.000000	0.000000	0.000000
0.433744	67.400000	0.000000	0.000000	0.000000
0.433750	67.500000	0.000000	0.000000	0.000000
0.433756	67.600000	0.000000	0.000000	0.000000
0.433761	67.700000	0.000000	0.000000	0.000000
0.433767	67.800000	0.000000	0.000000	0.000000
0.433772	67.900000	0.000000	0.000000	0.000000
0.433778	68.000000	0.000000	0.000000	0.000000
0.433783	68.100000	0.000000	0.000000	0.000000
0.433789	68.200000	0.000000	0.000000	0.000000
0.433794	68.300000	0.000000	0.000000	0.000000
0.433800	68.400000	0.000000	0.000000	0.000000
0.433806	68.500000	0.000000	0.000000	0.000000
0.433811	68.600000	0.000000	0.000000	0.000000
0.433817	68.700000	0.000000	0.000000	0.000000
0.433822	68.800000	0.000000	0.000000	0.000000
0.433828	68.900000	0.000000	0.000000	0.000000
0.433833	69.000000	0.000000	0.000000	0.000000
0.433839	69.100000	0.000000	0.000000	0.000000
0.433844	69.200000	0.000000	0.000000	0.000000
0.433850	69.300000	0.000000	0.000000	0.000000
0.433856	69.400000	0.000000	0.000000	0.000000
0.433861	69.500000	0.000000	0.000000	0.000000
0.433867	69.600000	0.000000	0.000000	0.000000
0.433872	69.700000	0.000000	0.000000	0.000000
0.433878	69.800000	0.000000	0.000000	0.000000
0.433883	69.900000	0.000000	0.000000	0.000000
0.433889	70.000000	0.000000	0.000000	0.000000
0.433894	70.100000	0.000000	0.000000	0.000000
0.433900	70.200000	0.000000	0.000000	0.000000
0.433906	70.300000	0.000000	0.000000	0.000000
0.433911	70.400000	0.000000	0.000000	0.000000
0.433917	70.500000	0.000000	0.000000	0.000000
0.433922	70.600000	0.000000	0.000000	0.000000
0.433928	70.700000	0.000000	0.000000	0.000000
0.433933	70.800000	0.000000	0.000000	0.000000
0.433939	70.900000	0.000000	0.000000	0.000000
0.433944	71.000000	0.000000	0.000000	0.000000
0.433950	71.100000	0.000000	0.000000	0.000000
0.433956	71.200000	0.000000	0.000000	0.000000
0.433961	71.300000	0.000000	0.000000	0.000000
0.433967	71.400000	0.000000	0.000000	0.000000
0.433972	71.500000	0.000000	0.000000	0.000000
0.433978	71.600000	0.000000	0.000000	0.000000
0.433983	71.700000	0.000000	0.000000	0.000000
0.433989	71.800000	0.000000	0.000000	0.000000
0.433994	71.900000	0.000000	0.000000	0.000000
0.434000	72.000000	0.000000	0.000000	0.000000
0.434006	72.100000	0.000000	0.000000	0.000000
0.434011	72.200000	0.000000	0.000000	0.000000
0.434017	72.300000	0.000000	0.000000	0.000000
0.434022	72.400000	0.000000	0.000000	0.000000
0.434028	72.500000	0.000000	0.000000	0.000000
0.434033	72.600000	0.000000	0.000000	0.000000
0.434039	72.700000	0.000000	0.000000	0.000000
0.434044	72.800000	0.000000	0.000000	0.000000
0.434050	72.900000	0.000000	0.000000	0.000000
0.434056	73.000000	0.000000	0.000000	0.000000
0.434061	73.100000	0.000000	0.000000	0.000000
0.434067	73.200000	0.000000	0.000000	0.000000
0.434072	73.300000	0.000000	0.000000	0.000000
0.434078	73.400000	0.000000	0.000000	0.000000
0.434083	73.500000	0.000000	0.000000	0.000000
0.434089	73.600000	0.000000	0.000000	0.000000
0.434094	73.700000	0.000000	0.000000	0.000000
0.434100	73.800000	0.000000	0.000000	0.000000
0.434106	73.900000	0.000000	0.000000	0.000000
0.434111	74.000000	0.000000	0.000000	0.000000
0.434117	74.100000	0.000000	0.000000	0.000000
0.434122	74.200000	0.000000	0.000000	0.000000
0.434128	74.300000	0.000000	0.000000	0.000000
0.434133	74.400000	0.000000	0.000000	0.000000
0.434139	74.500000	0.000000	0.000000	0.000000
0.434144	74.600000	0.000000	0.000000	0.000000
0.434150	74.700000	0.000000	0.000000	0.000000
0.434156	74.800000	0.000000	0.000000	0.000000
0.434161	74.900000	0.000000	0.000000	0.000000
0.434167	75.000000	0.000000	0.000000	0.000000
0.434172	75.100000	0.000000	0.000000	0.000000
0.434178	75.200000	0.000000	0.000000	0.000000
0.434183	75.300000	0.000000	0.000000	0.000000
0.434189	75.400000	0.000000	0.000000	0.000000
0.434194	75.500000	0.000000	0.000000	0.000000
0.434200	75.600000	0.000000	0.000000	0.000000
0.434206	75.700000	0.000000	0.000000	0.000000
0.434211	75.800000	0.000000	0.000000	0.000000
0.434217	75.900000	0.000000	0.000000	0.000000
0.434222	76.000000	0.000000	0.000000	0.000000
0.434228	76.100000	0.000000	0.000000	0.000000
0.434233	76.200000	0.000000	0.000000	0.000000
0.434239	76.300000	0.000000	0.000000	0.000000
0.434244	76.400000	0.000000	0.000000	0.000000
0.434250	76.500000	0.000000	0.000000	0.000000
0.434256	76.600000	0.000000	0.000000	0.000000
0.434261	76.700000	0.000000	0.000000	0.000000
0.434267	76.800000	0.000000	0.000000	0.000000
0.434272	76.900000	0.000000	0.000000	0.000000
0.434278	77.000000	0.000000	0.000000	0.000000
0.434283	77.100000	0.000000	0.000000	0.000000
0.434289	77.200000	0.000000	0.000000	0.000000
0.434294	77.300000	0.000000	0.000000	0.000000
0.434300	77.400000	0.000000	0.000000	0.000000
0.434306	77.500000	0.000000	0.000000	0.000000
0.434311	77.600000	0.000000	0.000000	0.000000
0.434317	77.700000	0.000000	0.000000	0.000000
0.434322	77.800000	0.000000	0.000000	0.000000
0.434328	77.900000	0.000000	0.000000	0.000000
0.434333	78.000000	0.000000	0.000000	0.000000
0.434339	78.100000	0.000000	0.000000	0.000000
0.434344	78.200000	0.000000	0.000000	0.000000
0.434350	78.300000	0.000000	0.000000	0.000000
0.434356	78.400000	0.000000	0.000000	0.000000
0.434361	78.500000	0.000000	0.000000	0.000000
0.434367	78.600000	0.000000	0.000000	0.000000
0.434372	78.700000	0.000000	0.000000	0.000000
0.434378	78.800000	0.000000	0.000000	0.000000
0.434383	78.900000	0.000000	0.000000	0.000000
0.434389	79.000000	0.000000	0.000000	0.000000
0.434394	79.100000	0.000000	0.000000	0.000000
0.434400	79.200000	0.000000	0.000000	0.000000
0.434406	79.300000	0.000000	0.000000	0.000000
0.434411	79.400000	0.000000	0.000000	0.000000
0.434417	79.500000	0.000000	0.000000	0.000000
0.434422	79.600000	0.000000	0.000000	0.000000
0.434428	79.700000	0.000000	0.000000	0.000000
0.434433	79.800000	0.000000	0.000000	0.000000
0.434439	79.900000	0.000000	0.000000	0.000000
0.434444	80.000000	0.000000	0.000000	0.000000
0.434450	80.100000	0.000000	0.000000	0.000000
0.434456	80.200000	0.000000	0.000000	0.000000
0.434461	80.300000	0.000000	0.000000	0.000000
0.434467	80.400000	0.000000	0.000000	0.000000
0.434472	80.500000	0.000000	0.000000	0.000000
0.434478	80.600000	0.000000	0.000000	0.000000
0.434483	80.700000	0.000000	0.000000	0.000000
0.434489	80.800000	0.000000	0.000000	0.000000
0.434494	80.900000	0.000000	0.000000	0.000000
0.434500	81.000000	0.000000	0.000000	0.000000
0.434506	81.100000	0.000000	0.000000	0.000000
0.434511	81.200000	0.000000	0.000000	0.000000
0.434517	81.300000	0.000000	0.000000	0.000000
0.434522	81.400000	0.000000	0.000000	0.000000
0.434528	81.500000	0.000000	0.000000	0.000000
0.434533	81.600000	0.000000	0.000000	0.000000
0.434539	81.700000	0.000000	0.000000	0.000000
0.434544	81.800000	0.000000	0.000000	0.000000
0.434550	81.900000	0.000000	0.000000	0.000000
0.434556	82.000000	0.000000	0.000000	0.000000
0.434561	82.100000	0.000000	0.000000	0.000000
0.434567	82.200000	0.000000	0.000000	0.000000
0.434572	82.300000	0.000000	0.000000	0.000000
0.434578	82.400000	0.000000	0.000000	0.000000
0.434583	82.500000	0.000000	0.000000	0.000000
0.434589	82.600000	0.000000	0.000000	0.000000
0.434594	82.700000	0.000000	0.000000	0.000000
0.434600	82.800000	0.000000	0.000000	0.000000
0.434606	82.900000	0.000000	0.000000	0.000000
0.434611	83.000000	0.000000	0.000000	0.000000
0.434617	83.100000	0.000000	0.000000	0.000000
0.434622	83.200000	0.000000	0.000000	0.000000
0.434628	83.300000	0.000000	0.000000	0.000000
0.434633	83.400000	0.000000	0.000000	0.000000
0.434639	83.500000	0.000000	0.000000	0.000000
0.434644	83.600000	0.000000	0.000000	0.000000
0.434650	83.700000	0.000000	0.000000	0.000000
0.434656	83.800000	0.000000	0.000000	0.000000
0.434661	83.900000	0.000000	0.000000	0.000000
0.434667	84.000000	0.000000	0.000000	0.000000
0.434672	84.100000	0.000000	0.000000	0.000000
0.434678	84.200000	0.000000	0.000000	0.000000
0.434683	84.300000	0.000000	0.000000	0.000000
0.434689	84.400000	0.000000	0.000000	0.000000
0.434694	84.500000	0.000000	0.000000	0.000000
0.434700	84.600000	0.000000	0.000000	0.000000
0.434706	84.700000	0.000000	0.000000	0.000000
0.434711	84.800000	0.000000	0.000000	0.000000
0.434717	84.900000	0.000000	0.000000	0.000000
0.434722	85.000000	0.000000	0.000000	0.000000
0.434728	85.100000	0.000000	0.000000	0.000000
0.434733	85.200000	0.000000	0.000000	0.000000
0.434739	85.300000	0.000000	0.000000	0.000000
0.434744	85.400000	0.000000	0.000000	0.000000
0.434750	85.500000	0.000000	0.000000	0.000000
0.434756	85.600000	0.000000	0.000000	0.000000
0.434761	85.700000	0.000000	0.000000	0.000000
0.434767	85.800000	0.000000	0.000000	0.000000
0.434772	85.900000	0.000000	0.000000	0.000000
0.434778	86.000000	0.000000	0.000000	0.000000
0.434783	86.100000	0.000000	0.000000	0.000000
0.434789	86.200000	0.000000	0.000000	0.000000
0.434794	86.300000	0.000000	0.000000	0.000000
0.434800	86.400000	0.000000	0.000000	0.000000
0.434806	86.500000	0.000000	0.000000	0.000000
0.434811	86.600000	0.000000	0.000000	0.000000
0.434817	86.700000	0.000000	0.000000	0.000000
0.434822	86.800000	0.000000	0.000000	0.000000
0.434828	86.900000	0.000000	0.000000	0.000000
0.434833	87.000000	0.000000	0.000000	0.000000
0.434839	87.100000	0.000000	0.000000	0.000000
0.434844	87.200000	0.000000	0.000000	0.000000
0.434850	87.300000	0.000000	0.000000	0.000000
0.434856	87.400000	0.000000	0.000000	0.000000
0.434861	87.500000	0.000000	0.000000	0.000000
0.434867	87.600000	0.000000	0.000000	0.000000
0.434872	87.700000	0.000000	0.000000	0.000000
0.434878	87.800000	0.000000	0.000000	0.000000
0.434883	87.900000	0.000000	0.000000	0.000000
0.434889	88.000000	0.000000	0.000000	0.000000
0.434894	88.100000	0.000000	0.000000	0.000000
0.434900	88.200000	0.000000	0.000000	0.000000
0.434906	88.300000	0.000000	0.000000	0.000000
0.434911	88.400000	0.000000	0.000000	0.000000
0.434917	88.500000	0.000000	0.000000	0.000000
0.434922	88.600000	0.000000	0.000000	0.000000
0.434928	88.700000	0.000000	0.000000	0.000000
0.434933	88.800000	0.000000	0.000000	0.000000
0.434939	88.900000	0.000000	0.000000	0.000000
0.434944	89.000000	0.000000	0.000000	0.000000
0.434950	89.100000	0.000000	0.000000	0.000000
0.434956	89.200000	0.000000	0.000000	0.000000
0.434961	89.300000	0.000000	0.000000	0.000000
0.434967	89.400000	0.000000	0.000000	0.000000
0.434972	89.500000	0.000000	0.000000	0.000000
0.434978	89.600000	0.000000	0.000000	0.000000
0.434983	89.700000	0.000000	0.000000	0.000000
0.434989	89.800000	0.000000	0.000000	0.000000
0.434994	89.900000	0.000000	0.000000	0.000000
0.435000	90.000000	0.000000	0.000000	0.000000
0.435006	90.100000	0.000000	0.000000	0.000000
0.435011	90.200000	0.000000	0.000000	0.000000
0.435017	90.300000	0.000000	0.000000	0.000000
0.435022	90.400000	0.000000	0.000000	0.000000
0.435028	90.500000	0.000000	0.000000	0.000000
0.435033	90.600000	0.000000	0.000000	0.000000
0.435039	90.700000	0.000000	0.000000	0.000000
0.435044	90.800000	0.000000	0.000000	0.000000
0.435050	90.900000	0.000000	0.000000	0.000000
0.435056	91.000000	0.000000	0.000000	0.000000
0.435061	91.100000	0.000000	0.000000	0.000000
0.435067	91.200000	0.000000	0.000000	0.000000
0.435072	91.300000	0.000000	0.000000	0.000000
0.435078	91.400000	0.000000	0.000000	0.000000
0.435083	91.500000	0.000000	0.000000	0.000000
0.435089	91.600000	0.000000	0.000000	0.000000
0.435094	91.700000	0.000000	0.000000	0.000000
0.435100	91.800000	0.000000	0.000000	0.000000
0.435106	91.900000	0.000000	0.000000	0.000000
0.435111	92.000000	0.000000	0.000000	0.000000
0.435117	92.100000	0.000000	0.000000	0.000000
0.435122	92.200000	0.000000	0.000000	0.000000
0.435128	92.300000	0.000000	0.000000	0.000000
0.435133	92.400000	0.000000	0.000000	0.000000
0.435139	92.500000	0.000000	0.000000	0.000000
0.435144	92.600000	0.000000	0.000000	0.000000
0.435150	92.700000	0.000000	0.000000	0.000000
0.435156	92.800000	0.000000	0.000000	0.000000
0.435161	92.900000	0.000000	0.000000	0.000000
0.435167	93.000000	0.000000	0.000000	0.000000
0.435172	93.100000	0.000000	0.000000	0.000000
0.435178	93.200000	0.000000	0.000000	0.000000
0.435183	93.300000	0.000000	0.000000	0.000000
0.435189	93.400000	0.000000	0.000000	0.000000
0.435194	93.500000	0.000000	0.000000	0.000000
0.435200	93.600000	0.000000	0.000000	0.000000
0.435206	93.700000	0.000000	0.000000	0.000000
0.435211	93.800000	0.000000	0.000000	0.000000
0.435217	93.900000	0.000000	0.000000	0.000000
0.435222	94.000000	0.000000	0.000000	0.000000
0.435228	94.100000	0.000000	0.000000	0.000000
0.435233	94.200000	0.000000	0.000000	0.000000
0.435239	94.300000	0.000000	0.000000	0.000000
0.435244	94.400000	0.000000	0.000000	0.000000
0.435250	94.500000	0.000000	0.000000	0.000000
0.435256	94.600000	0.000000	0.000000	0.000000
0.435261	94.700000	0.000000	0.000000	0.000000
0.435267	94.800000	0.000000	0.000000	0.000000
0.435272	94.900000	0.000000	0.000000	0.000000
0.435278	95.000000	0.000000	0.000000	0.000000
0.435283	95.100000	0.000000	0.000000	0.000000
0.435289	95.200000	0.000000	0.000000	0.000000
0.435294	95.300000	0.000000	0.000000	0.000000
0.435300	95.400000	0.000000	0.000000	0.000000
0.435306	95.500000	0.000000	0.000000	0.000000
0.435311	95.600000	0.000000	0.000000	0.000000
0.435317	95.700000	0.000000	0.000000	0.000000
0.435322	95.800000	0.000000	0.000000	0.000000
0.435328	95.900000	0.000000	0.000000	0.000000
0.435333	96.000000	0.000000	0.000000	0.000000
0.435339	96.100000	0.000000	0.000000	0.000000
0.435344	96.200000	0.000000	0.000000	0.000000
0.435350	96.300000	0.000000	0.000000	0.000000
0.435356	96.400000	0.000000	0.000000	0.000000
0.435361	96.500000	0.000000	0.000000	0.000000
0.435367	96.600000	0.000000	0.000000	0.000000
0.435372	96.700000	0.000000	0.000000	0.000000
0.435378	96.800000	0.000000	0.000000	0.000000
0.435383	96.900000	0.000000	0.000000	0.000000
0.435389	97.000000	0.000000	0.000000	0.000000
0.435394	97.100000	0.000000	0.000000	0.000000
0.435400	97.200000	0.000000	0.000000	0.000000
0.435406	97.300000	0.000000	0.000000	0.000000
0.435411	97.400000	0.000000	0.000000	0.000000
0.435417	97.500000	0.000000	0.000000	0.000000
0.435422	97.600000	0.000000	0.000000	0.000000
0.435428	97.700000	0.000000	0.000000	0.000000
0.435433	97.800000	0.000000	0.000000	0.000000
0.435439	97.900000	0.000000	0.000000	0.000000
0.435444	98.000000	0.000000	0.000000	0.000000
0.435450	98.100000	0.000000	0.000000	0.000000
0.435456	98.200000	0.000000	0.000000	0.000000
0.435461	98.300000	0.000000	0.000000	0.000000
0.435467	98.400000	0.000000	0.000000	0.000000
0.435472	98.500000	0.000000	0.000000	0.000000
0.435478	98.600000	0.000000	0.000000	0.000000
0.435483	98.700000	0.000000	0.000000	0.000000
0.435489	98.800000	0.000000	0.000000	0.000000
0.435494	98.900000	0.000000	0.000000	0.000000
0.435500	99.000000	0.000000	0.000000	0.000000
0.435506	99.100000	0.000000	0.000000	0.000000
0.435511	99.200000	0.000000	0.000000	0.000000
0.435517	99.300000	0.000000	0.000000	0.000000
0.435522	99.400000	0.000000	0.000000	0.000000
0.435528	99.500000	0.000000	0.000000	0.000000
0.435533	99.600000	0.000000	0.000000	0.000000
0.435539	99.700000	0.000000	0.000000	0.000000
0.435544	99.800000	0.000000	0.000000	0.000000
0.435550	99.900000	0.000000	0.000000	0.000000
0.435556	100.000000	0.000000	0.000000	0.000000
0.435561	100.100000	0.000000	0.000000	0.000000
0.435567	100.200000	0.000000	0.000000	0.000000
0.435572	100.300000	0.000000	0.000000	0.000000
0.435578	100.400000	0.000000	0.000000	0.000000
0.435583	100.500000	0.000000	0.000000	0.000000
0.435589	100.600000	0.000000	0.000000	0.000000
0.435594	100.700000	0.000000	0.000000	0.000000
0.435600	100.800000	0.000000	0.000000	0.000000
0.435606	100.900000	0.000000	0.000000	0.000000
0.435611	101.000000	0.000000	0.000000	0.000000
0.435617	101.100000	0.000000	0.000000	0.000000
0.435622	101.200000	0.000000	0.000000	0.000000
0.435628	101.300000	0.000000	0.000000	0.000000
0.435633	101.400000	0.000000	0.000000	0.000000
0.435639	101.500000	0.000000	0.000000	0.000000
0.435644	101.600000	0.000000	0.000000	0.000000
0.435650	101.700000	0.000000	0.000000	0.000000
0.435656	101.800000	0.000000	0.000000	0.000000
0.435661	101.900000	0.000000	0.000000	0.000000
0.435667	102.000000	0.000000	0.000000	0.000000
0.435672	102.100000	0.000000	0.000000	0.000000
0.435678	102.200000	0.000000	0.000000	0.000000
0.435683	102.300000	0.000000	0.000000	0.000000
0.435689	102.400000	0.000000	0.000000	0.000000
0.435694	102.500000	0.000000	0.000000	0.000000
0.435700	102.600000	0.000000	0.000000	0.000000
0.435706	102.700000	0.000000	0.000000	0.000000
0.435711	102.800000	0.000000	0.000000	0.000000
0.435717	102.900000	0.000000	0.000000	0.000000
0.435722	103.000000	0.000000	0.000000	0.000000
0.435728	103.100000	0.000000	0.000000	0.000000
0.435733	103.200000	0.000000	0.000000	0.000000
0.435739	103.300000	0.000000	0.000000	0.000000
0.435744	103.400000	0.000000	0.000000	0.000000
0.435750	103.500000	0.000000	0.000000	0.000000
0.435756	103.600000	0.000000	0.000000	0.000000
0.435761	103.700000	0.000000	0.000000	0.000000
0.435767	103.800000	0.000000	0.000000	0.000000
0.435772	103.900000	0.000000	0.000000	0.000000
0.435778	104.000000	0.000000	0.000000	0.000000
0.435783	104.100000	0.000000	0.000000	0.000000
0.435789	104.200000	0.000000	0.000000	0.000000
0.435794	104.300000	0.000000	0.000000	0.000000
0.435800	104.400000	0.000000	0.000000	0.000000
0.435806	104.500000	0.000000	0.000000	0.000000
0.435811	104.600000	0.000000	0.000000	0.000000
0.435817	104.700000	0.000000	0.000000	0.000000
0.435822	104.800000	0.000000	0.000000	0.000000
0.435828	104.900000	0.000000	0.000000	0.000000
0.435833	105.000000	0.000000	0.000000	0.000000
0.435839	105.100000	0.000000	0.000000	0.000000
0.435844	105.200000	0.000000	0.000000	0.000000
0.435850	105.300000	0.000000	0.000000	0.000000
0.435856	105.400000	0.000000	0.000000	0.000000
0.435861	105.500000	0.000000	0.000000	0.000000
0.435867	105.600000	0.000000	0.000000	0.000000
0.435872	105.700000	0.000000	0.000000	0.000000
0.435878	105.800000	0.000000	0.000000	0.000000
0.435883	105.900000	0.000000	0.000000	0.000000
0.435889	106.000000	0.000000	0.000000	0.000000
0.435894	106.100000	0.000000	0.000000	0.000000
0.435900	106.200000	0.000000	0.000000	0.000000
0.435906	106.300000	0.000000	0.000000	0.000000
0.435911	106.400000	0.000000	0.000000	0.000000
0.435917	106.500000	0.000000	0.000000	0.000000
0.435922	106.600000	0.000000	0.000000	0.000000
0.435928	106.700000	0.000000	0.000000	0.000000
0.435933	106.800000	0.000000	0.000000	0.000000
0.435939	106.900000	0.000000	0.000000	0.000000
0.435944	107.000000	0.000000	0.000000	0.000000
0.435950	107.100000	0.000000	0.000000	0.000000
0.435956	107.200000	0.000000	0.000000	0.000000
0.435961	107.300000	0.000000	0.000000	0.000000
0.435967	107.400000	0.000000	0.000000	0.000000
0.435972	107.500000	0.000000	0.000000	0.000000
0.435978	107.600000	0.000000	0.000000	0.000000
0.435983	107.700000	0.000000	0.000000	0.000000
0.435989	107.800000	0.000000	0.000000	0.000000
0.435994	107.900000	0.000000	0.000000	0.000000
0.436000	108.000000	0.000000	0.000000	0.000000
0.436006	108.100000	0.000000	0.000000	0.000000
0.436011	108.200000	0.000000	0.000000	0.000000
0.436017	108.300000	0.000000	0.000000	0.000000
0.436022	108.400000	0.000000	0.000000	0.000000
0.436028	108.500000	0.000000	0.000000	0.000000
0.436033	108.600000	0.000000	0.000000	0.000000
0.436039	108.700000	0.000000	0.000000	0.000000
0.436044	108.800000	0.000000	0.000000	0.000000
0.436050	108.900000	0.000000	0.000000	0.000000
0.436056	109.000000	0.000000	0.000000	0.000000
0.436061	109.100000	0.000000	0.000000	0.000000
0.436067	109.200000	0.000000	0.000000	0.000000
0.436072	109.300000	0.000000	0.000000	0.000000
0.436078	109.400000	0.000000	0.000000	0.000000
0.436083	109.500000	0.000000	0.000000	0.000000
0.436089	109.600000	0.000000	0.000000	0.000000
0.436094	109.700000	0.000000	0.000000	0.000000
0.436100	109.800000	0.000000	0.000000	0.000000
0.436106	109.900000	0.000000	0.000000	0.000000
0.436111	110.000000	0.000000	0.000000	0.000000
0.436117	110.100000	0.000000	0.000000	0.000000
0.436122	110.200000	0.000000	0.000000	0.000000
0.436128	110.300000	0.000000	0.000000	0.000000
0.436133	110.400000	0.000000	0.000000	0.000000
0.436139	110.500000	0.000000	0.000000	0.000000
0.436144	110.600000	0.000000	0.000000	0.000000
0.436150	110.700000	0.000000	0.000000	0.000000
0.436156	110.800000	0.000000	0.000000	0.000000
0.436161	110.900000	0.000000	0.000000	0.000000
0.436167	111.000000	0.000000	0.000000	0.000000
0.436172	111.100000	0.000000	0.000000	0.000000
0.436178	111.200000	0.000000	0.000000	0.000000
0.436183	111.300000	0.000000	0.000000	0.000000
0.436189	111.400000	0.000000	0.000000	0.000000
0.436194	111.500000	0.000000	0.000000	0.000000
0.436200	111.600000	0.000000	0.000000	0.000000
0.436206	111.700000	0.000000	0.000000	0.000000
0.436211	111.800000	0.000000	0.000000	0.000000
0.436217	111.900000	0.000000	0.000000	0.000000
0.436222	112.000000	0.000000	0.000000	0.000000
0.436228	112.100000	0.000000	0.000000	0.000000
0.436233	112.200000	0.000000	0.000000	0.000000
0.436239	112.300000	0.000000	0.000000	0.000000
0.436244	112.400000	0.000000	0.000000	0.000000
0.436250	112.500000	0.000000	0.000000	0.000000
0.436256	112.600000	0.000000	0.000000	0.000000
0.436261	112.700000	0.000000	0.000000	0.000000
0.436267	112.800000	0.000000	0.000000	0.000000
0.436272	112.900000	0.000000	0.000000	0.000000
0.436278	113.000000	0.000000	0.000000	0.000000
0.436283	113.100000	0.000000	0.000000	0.000000
0.436289	113.200000	0.000000	0.000000	0.000000
0.436294	113.300000	0.000000	0.000000	0.000000
0.436300	113.400000	0.000000	0.000000	0.000000
0.436306	113.500000	0.000000	0.000000	0.000000
0.436311	113.600000	0.000000	0.000000	0.000000
0.436317	113.700000	0.000000	0.000000	0.000000
0.436322	113.800000	0.000000	0.000000	0.000000
0.436328	113.900000	0.000000	0.000000	0.000000
0.436333	114.000000	0.000000	0.000000	0.000000
0.436339	114.100000	0.000000	0.000000	0.000000
0.436344	114.200000	0.000000	0.000000	0.000000
0.436350	114.300000	0.000000	0.000000	0.000000
0.436356	114.400000	0.000000	0.000000	0.000000
0.436361	114.500000	0.000000	0.000000	0.000000
0.436367	114.600000	0.000000	0.000000	0.000000
0.436372	114.700000	0.000000	0.000000	0.000000
0.436378	114.800000	0.000000	0.000000	0.000000
0.436383	114.900000	0.000000	0.000000	0.000000
0.436389	115.000000	0.000000	0.000000	0.000000
0.436394	115.100000	0.000000	0.000000	0.000000
0.436400	115.200000	0.000000	0.000000	0.000000
0.436406	115.300000	0.000000	0.000000	0.000000
0.436411	115.400000	0.000000	0.000000	0.000000
0.436417	115.500000	0.000000	0.000000	0.000000
0.436422	115.600000	0.000000	0.000000	0.000000
0.436428	115.700000	0.000000	0.000000	0.000000
0.436433	115.800000	0.000000	0.000000	0.000000
0.436439	115.900000	0.000000	0.000000	0.000000
0.436444	116.000000	0.000000	0.000000	0.000000
0.436450	116.100000	0.000000	0.000000	0.000000
0.436456	116.200000	0.000000	0.000000	0.000000
0.436461	116.300000	0.000000	0.000000	0.000000
0.436467	116.400000	0.000000	0.000000	0.000000
0.436472	116.500000	0.000000	0.000000	0.000000
0.436478	116.600000	0.000000	0.000000	0.000000
0.436483	116.700000	0.000000	0.000000	0.000000
0.436489	116.800000	0.000000	0.000000	0.000000
0.436494	116.900000	0.000000	0.000000	0.000000
0.436500	117.000000	0.000000	0.000000	0.000000
0.436506	117.100000	0.000000	0.000000	0.000000
0.436511	117.200000	0.000000	0.000000	0.000000
0.436517	117.300000	0.000000	0.000000	0.000000
0.436522	117.400000	0.000000	0.000000	0.000000
0.436528	117.500000	0.000000	0.000000	0.000000
0.436533	117.600000	0.000000	0.000000	0.000000
