time [s]	pressure [bar]	temperature [K]	mass [kg]
0.430522	2.517841	2540.263020	0.000194
0.430528	2.516981	2540.068804	0.000194
0.430533	2.516122	2539.874962	0.000194
0.430539	2.515266	2539.681493	0.000194
0.430544	2.514411	2539.488397	0.000194
0.430550	2.513558	2539.295673	0.000194
0.430556	2.512707	2539.103322	0.000194
0.430561	2.511858	2538.911344	0.000194
0.430567	2.511011	2538.719738	0.000194
0.430572	2.510166	2538.528504	0.000194
0.430578	2.509322	2538.337642	0.000194
0.430583	2.508481	2538.147152	0.000194
0.430589	2.507641	2537.957034	0.000194
0.430594	2.506803	2537.767288	0.000194
0.430600	2.505967	2537.577913	0.000194
0.430606	2.505133	2537.388910	0.000194
0.430611	2.504301	2537.200278	0.000194
0.430617	2.503470	2537.012017	0.000193
0.430622	2.502642	2536.824127	0.000193
0.430628	2.501815	2536.636607	0.000193
0.430633	2.500990	2536.449459	0.000193
0.430639	2.500167	2536.262681	0.000193
0.430644	2.499346	2536.076274	0.000193
0.430650	2.498527	2535.890236	0.000193
0.430656	2.497709	2535.704569	0.000193
0.430661	2.496894	2535.519272	0.000193
0.430667	2.496080	2535.334345	0.000193
0.430672	2.495268	2535.149788	0.000193
0.430678	2.494458	2534.965600	0.000193
0.430683	2.493650	2534.781782	0.000193
0.430689	2.492843	2534.598333	0.000193
0.430694	2.492039	2534.415253	0.000193
0.430700	2.491236	2534.232542	0.000193
0.430706	2.490435	2534.050200	0.000193
0.430711	2.489636	2533.868226	0.000193
0.430717	2.488838	2533.686621	0.000193
0.430722	2.488043	2533.505385	0.000193
0.430728	2.487249	2533.324517	0.000192
0.430733	2.486457	2533.144017	0.000192
0.430739	2.485667	2532.963885	0.000192
0.430744	2.484879	2532.784121	0.000192
0.430750	2.484093	2532.604725	0.000192
0.430756	2.483308	2532.425696	0.000192
0.430761	2.482525	2532.247035	0.000192
0.430767	2.481744	2532.068740	0.000192
0.430772	2.480965	2531.890813	0.000192
0.430778	2.480188	2531.713253	0.000192
0.430783	2.479412	2531.536060	0.000192
0.430789	2.478638	2531.359234	0.000192
0.430794	2.477866	2531.182774	0.000192
0.430800	2.477096	2531.006680	0.000192
0.430806	2.476328	2530.830952	0.000192
0.430811	2.475561	2530.655591	0.000192
0.430817	2.474796	2530.480596	0.000192
0.430822	2.474033	2530.305966	0.000192
0.430828	2.473272	2530.131702	0.000192
0.430833	2.472512	2529.957803	0.000192
0.430839	2.471754	2529.784270	0.000192
0.430844	2.470998	2529.611102	0.000192
0.430850	2.470244	2529.438299	0.000191
0.430856	2.469492	2529.265861	0.000191
0.430861	2.468741	2529.093787	0.000191
0.430867	2.467992	2528.922079	0.000191
0.430872	2.467245	2528.750734	0.000191
0.430878	2.466500	2528.579754	0.000191
0.430883	2.465756	2528.409138	0.000191
0.430889	2.465015	2528.238886	0.000191
0.430894	2.464275	2528.068997	0.000191
0.430900	2.463536	2527.899473	0.000191
0.430906	2.462800	2527.730312	0.000191
0.430911	2.462065	2527.561514	0.000191
0.430917	2.461332	2527.393079	0.000191
0.430922	2.460601	2527.225007	0.000191
0.430928	2.459871	2527.057299	0.000191
0.430933	2.459144	2526.889953	0.000191
0.430939	2.458418	2526.722969	0.000191
0.430944	2.457693	2526.556348	0.000191
0.430950	2.456971	2526.390090	0.000191
0.430956	2.456250	2526.224193	0.000191
0.430961	2.455531	2526.058658	0.000191
0.430967	2.454814	2525.893486	0.000191
0.430972	2.454098	2525.728674	0.000190
0.430978	2.453384	2525.564225	0.000190
0.430983	2.452672	2525.400136	0.000190
0.430989	2.451962	2525.236409	0.000190
0.430994	2.451253	2525.073043	0.000190
0.431000	2.450547	2524.910038	0.000190
0.431006	2.449841	2524.747393	0.000190
0.431011	2.449138	2524.585109	0.000190
0.431017	2.448436	2524.423186	0.000190
0.431022	2.447736	2524.261623	0.000190
0.431028	2.447038	2524.100419	0.000190
0.431033	2.446341	2523.939576	0.000190
0.431039	2.445646	2523.779093	0.000190
0.431044	2.444953	2523.618969	0.000190
0.431050	2.444262	2523.459204	0.000190
0.431056	2.443572	2523.299799	0.000190
0.431061	2.442884	2523.140753	0.000190
0.431067	2.442198	2522.982066	0.000190
0.431072	2.441513	2522.823738	0.000190
0.431078	2.440830	2522.665769	0.000190
0.431083	2.440149	2522.508158	0.000190
0.431089	2.439470	2522.350905	0.000190
0.431094	2.438792	2522.194011	0.000190
0.431100	2.438116	2522.037475	0.000190
0.431106	2.437441	2521.881296	0.000189
0.431111	2.436769	2521.725476	0.000189
0.431117	2.436098	2521.570013	0.000189
0.431122	2.435428	2521.414907	0.000189
0.431128	2.434761	2521.260159	0.000189
0.431133	2.434095	2521.105768	0.000189
0.431139	2.433430	2520.951733	0.000189
0.431144	2.432768	2520.798056	0.000189
0.431150	2.432107	2520.644735	0.000189
0.431156	2.431448	2520.491771	0.000189
0.431161	2.430790	2520.339163	0.000189
0.431167	2.430134	2520.186911	0.000189
0.431172	2.429480	2520.035015	0.000189
0.431178	2.428827	2519.883475	0.000189
0.431183	2.428176	2519.732291	0.000189
0.431189	2.427527	2519.581462	0.000189
0.431194	2.426880	2519.430988	0.000189
0.431200	2.426234	2519.280870	0.000189
0.431206	2.425590	2519.131107	0.000189
0.431211	2.424947	2518.981699	0.000189
0.431217	2.424306	2518.832646	0.000189
0.431222	2.423667	2518.683947	0.000189
0.431228	2.423029	2518.535602	0.000189
0.431233	2.422393	2518.387612	0.000189
0.431239	2.421759	2518.239976	0.000189
0.431244	2.421127	2518.092694	0.000188
0.431250	2.420496	2517.945766	0.000188
0.431256	2.419866	2517.799191	0.000188
0.431261	2.419239	2517.652970	0.000188
0.431267	2.418613	2517.507102	0.000188
0.431272	2.417988	2517.361587	0.000188
0.431278	2.417366	2517.216426	0.000188
0.431283	2.416744	2517.071617	0.000188
0.431289	2.416125	2516.927161	0.000188
0.431294	2.415507	2516.783057	0.000188
0.431300	2.414891	2516.639306	0.000188
0.431306	2.414276	2516.495907	0.000188
0.431311	2.413664	2516.352860	0.000188
0.431317	2.413052	2516.210165	0.000188
0.431322	2.412443	2516.067822	0.000188
0.431328	2.411835	2515.925831	0.000188
0.431333	2.411228	2515.784191	0.000188
0.431339	2.410623	2515.642902	0.000188
0.431344	2.410020	2515.501964	0.000188
0.431350	2.409419	2515.361377	0.000188
0.431356	2.408819	2515.221141	0.000188
0.431361	2.408221	2515.081256	0.000188
0.431367	2.407624	2514.941721	0.000188
0.431372	2.407029	2514.802537	0.000188
0.431378	2.406435	2514.663702	0.000188
0.431383	2.405844	2514.525218	0.000188
0.431389	2.405253	2514.387084	0.000188
0.431394	2.404665	2514.249299	0.000188
0.431400	2.404078	2514.111864	0.000187
0.431406	2.403492	2513.974779	0.000187
0.431411	2.402908	2513.838042	0.000187
0.431417	2.402326	2513.701655	0.000187
0.431422	2.401746	2513.565617	0.000187
0.431428	2.401167	2513.429927	0.000187
0.431433	2.400589	2513.294586	0.000187
0.431439	2.400013	2513.159594	0.000187
0.431444	2.399439	2513.024950	0.000187
0.431450	2.398867	2512.890654	0.000187
0.431456	2.398296	2512.756706	0.000187
0.431461	2.397726	2512.623106	0.000187
0.431467	2.397158	2512.489853	0.000187
0.431472	2.396592	2512.356949	0.000187
0.431478	2.396027	2512.224391	0.000187
0.431483	2.395464	2512.092181	0.000187
0.431489	2.394903	2511.960318	0.000187
0.431494	2.394343	2511.828802	0.000187
0.431500	2.393785	2511.697632	0.000187
0.431506	2.393228	2511.566809	0.000187
0.431511	2.392673	2511.436333	0.000187
0.431517	2.392119	2511.306203	0.000187
0.431522	2.391567	2511.176419	0.000187
0.431528	2.391017	2511.046982	0.000187
0.431533	2.390468	2510.917890	0.000187
0.431539	2.389920	2510.789143	0.000187
0.431544	2.389375	2510.660743	0.000187
0.431550	2.388830	2510.532687	0.000187
0.431556	2.388288	2510.404977	0.000187
0.431561	2.387747	2510.277612	0.000186
0.431567	2.387207	2510.150592	0.000186
0.431572	2.386669	2510.023917	0.000186
0.431578	2.386133	2509.897586	0.000186
0.431583	2.385598	2509.771600	0.000186
0.431589	2.385065	2509.645959	0.000186
0.431594	2.384533	2509.520661	0.000186
0.431600	2.384003	2509.395707	0.000186
0.431606	2.383474	2509.271098	0.000186
0.431611	2.382947	2509.146832	0.000186
0.431617	2.382422	2509.022909	0.000186
0.431622	2.381898	2508.899331	0.000186
0.431628	2.381375	2508.776095	0.000186
0.431633	2.380855	2508.653202	0.000186
0.431639	2.380335	2508.530653	0.000186
0.431644	2.379817	2508.408446	0.000186
0.431650	2.379301	2508.286582	0.000186
0.431656	2.378786	2508.165060	0.000186
0.431661	2.378273	2508.043881	0.000186
0.431667	2.377762	2507.923044	0.000186
0.431672	2.377252	2507.802550	0.000186
0.431678	2.376743	2507.682397	0.000186
0.431683	2.376236	2507.562585	0.000186
0.431689	2.375731	2507.443116	0.000186
0.431694	2.375227	2507.323988	0.000186
0.431700	2.374724	2507.205201	0.000186
0.431706	2.374223	2507.086756	0.000186
0.431711	2.373724	2506.968651	0.000186
0.431717	2.373226	2506.850888	0.000186
0.431722	2.372730	2506.733465	0.000186
0.431728	2.372235	2506.616383	0.000186
0.431733	2.371742	2506.499641	0.000186
0.431739	2.371250	2506.383240	0.000185
0.431744	2.370760	2506.267178	0.000185
0.431750	2.370271	2506.151457	0.000185
0.431756	2.369784	2506.036075	0.000185
0.431761	2.369298	2505.921034	0.000185
0.431767	2.368814	2505.806332	0.000185
0.431772	2.368331	2505.691969	0.000185
0.431778	2.367850	2505.577945	0.000185
0.431783	2.367370	2505.464261	0.000185
0.431789	2.366892	2505.350916	0.000185
0.431794	2.366415	2505.237909	0.000185
0.431800	2.365940	2505.125241	0.000185
0.431806	2.365467	2505.012912	0.000185
0.431811	2.364994	2504.900921	0.000185
0.431817	2.364524	2504.789269	0.000185
0.431822	2.364055	2504.677954	0.000185
0.431828	2.363587	2504.566978	0.000185
0.431833	2.363121	2504.456339	0.000185
0.431839	2.362656	2504.346038	0.000185
0.431844	2.362193	2504.236075	0.000185
0.431850	2.361731	2504.126449	0.000185
0.431856	2.361271	2504.017160	0.000185
0.431861	2.360813	2503.908208	0.000185
0.431867	2.360355	2503.799594	0.000185
0.431872	2.359900	2503.691316	0.000185
0.431878	2.359445	2503.583375	0.000185
0.431883	2.358993	2503.475770	0.000185
0.431889	2.358541	2503.368502	0.000185
0.431894	2.358092	2503.261570	0.000185
0.431900	2.357643	2503.154974	0.000185
0.431906	2.357197	2503.048714	0.000185
0.431911	2.356751	2502.942790	0.000185
0.431917	2.356307	2502.837201	0.000185
0.431922	2.355865	2502.731948	0.000185
0.431928	2.355424	2502.627031	0.000185
0.431933	2.354985	2502.522449	0.000184
0.431939	2.354547	2502.418202	0.000184
0.431944	2.354110	2502.314290	0.000184
0.431950	2.353675	2502.210712	0.000184
0.431956	2.353242	2502.107470	0.000184
0.431961	2.352810	2502.004562	0.000184
0.431967	2.352379	2501.901988	0.000184
0.431972	2.351950	2501.799749	0.000184
0.431978	2.351522	2501.697844	0.000184
0.431983	2.351096	2501.596273	0.000184
0.431989	2.350671	2501.495036	0.000184
0.431994	2.350248	2501.394132	0.000184
0.432000	2.349826	2501.293562	0.000184
0.432006	2.349406	2501.193326	0.000184
0.432011	2.348987	2501.093422	0.000184
0.432017	2.348569	2500.993852	0.000184
0.432022	2.348153	2500.894615	0.000184
0.432028	2.347739	2500.795711	0.000184
0.432033	2.347326	2500.697140	0.000184
0.432039	2.346914	2500.598901	0.000184
0.432044	2.346504	2500.500995	0.000184
0.432050	2.346095	2500.403421	0.000184
0.432056	2.345688	2500.306179	0.000184
0.432061	2.345282	2500.209269	0.000184
0.432067	2.344878	2500.112692	0.000184
0.432072	2.344475	2500.016446	0.000184
0.432078	2.344073	2499.920531	0.000184
0.432083	2.343673	2499.824949	0.000184
0.432089	2.343274	2499.729697	0.000184
0.432094	2.342877	2499.634777	0.000184
0.432100	2.342481	2499.540188	0.000184
0.432106	2.342087	2499.445930	0.000184
0.432111	2.341694	2499.352002	0.000184
0.432117	2.341303	2499.258406	0.000184
0.432122	2.340913	2499.165140	0.000184
0.432128	2.340524	2499.072204	0.000184
0.432133	2.340137	2498.979598	0.000184
0.432139	2.339751	2498.887323	0.000184
0.432144	2.339367	2498.795378	0.000184
0.432150	2.338984	2498.703763	0.000184
0.432156	2.338603	2498.612477	0.000183
0.432161	2.338223	2498.521521	0.000183
0.432167	2.337844	2498.430894	0.000183
0.432172	2.337467	2498.340597	0.000183
0.432178	2.337091	2498.250629	0.000183
0.432183	2.336717	2498.160990	0.000183
0.432189	2.336344	2498.071680	0.000183
0.432194	2.335972	2497.982698	0.000183
0.432200	2.335602	2497.894046	0.000183
0.432206	2.335234	2497.805722	0.000183
0.432211	2.334867	2497.717726	0.000183
0.432217	2.334501	2497.630058	0.000183
0.432222	2.334136	2497.542719	0.000183
0.432228	2.333773	2497.455707	0.000183
0.432233	2.333412	2497.369023	0.000183
0.432239	2.333052	2497.282667	0.000183
0.432244	2.332693	2497.196639	0.000183
0.432250	2.332336	2497.110938	0.000183
0.432256	2.331980	2497.025564	0.000183
0.432261	2.331625	2496.940518	0.000183
0.432267	2.331272	2496.855798	0.000183
0.432272	2.330920	2496.771405	0.000183
0.432278	2.330570	2496.687340	0.000183
0.432283	2.330221	2496.603600	0.000183
0.432289	2.329874	2496.520187	0.000183
0.432294	2.329527	2496.437101	0.000183
0.432300	2.329183	2496.354341	0.000183
0.432306	2.328839	2496.271907	0.000183
0.432311	2.328498	2496.189814	0.000183
0.432317	2.328157	2496.108056	0.000183
0.432322	2.327818	2496.026630	0.000183
0.432328	2.327481	2495.945535	0.000183
0.432333	2.327144	2495.864768	0.000183
0.432339	2.326810	2495.784329	0.000183
0.432344	2.326476	2495.704217	0.000183
0.432350	2.326144	2495.624433	0.000183
0.432356	2.325814	2495.544976	0.000183
0.432361	2.325485	2495.465846	0.000183
0.432367	2.325157	2495.387042	0.000183
0.432372	2.324831	2495.308565	0.000183
0.432378	2.324506	2495.230414	0.000183
0.432383	2.324182	2495.152590	0.000183
0.432389	2.323860	2495.075092	0.000183
0.432394	2.323539	2494.997920	0.000183
0.432400	2.323219	2494.921074	0.000183
0.432406	2.322901	2494.844554	0.000183
0.432411	2.322585	2494.768360	0.000183
0.432417	2.322270	2494.692492	0.000182
0.432422	2.321956	2494.616949	0.000182
0.432428	2.321643	2494.541732	0.000182
0.432433	2.321332	2494.466840	0.000182
0.432439	2.321022	2494.392274	0.000182
0.432444	2.320714	2494.318032	0.000182
0.432450	2.320407	2494.244116	0.000182
0.432456	2.320102	2494.170525	0.000182
0.432461	2.319797	2494.097259	0.000182
0.432467	2.319495	2494.024318	0.000182
0.432472	2.319193	2493.951702	0.000182
0.432478	2.318893	2493.879410	0.000182
0.432483	2.318594	2493.807443	0.000182
0.432489	2.318297	2493.735801	0.000182
0.432494	2.318001	2493.664483	0.000182
0.432500	2.317707	2493.593489	0.000182
0.432506	2.317414	2493.522819	0.000182
0.432511	2.317122	2493.452474	0.000182
0.432517	2.316831	2493.382453	0.000182
0.432522	2.316542	2493.312755	0.000182
0.432528	2.316255	2493.243382	0.000182
0.432533	2.315968	2493.174332	0.000182
0.432539	2.315683	2493.105606	0.000182
0.432544	2.315400	2493.037203	0.000182
0.432550	2.315118	2492.969125	0.000182
0.432556	2.314837	2492.901369	0.000182
0.432561	2.314557	2492.833937	0.000182
0.432567	2.314279	2492.766828	0.000182
0.432572	2.314003	2492.700042	0.000182
0.432578	2.313727	2492.633580	0.000182
0.432583	2.313453	2492.567440	0.000182
0.432589	2.313181	2492.501624	0.000182
0.432594	2.312909	2492.436130	0.000182
0.432600	2.312639	2492.370959	0.000182
0.432606	2.312371	2492.306111	0.000182
0.432611	2.312104	2492.241585	0.000182
0.432617	2.311838	2492.177382	0.000182
0.432622	2.311573	2492.113501	0.000182
0.432628	2.311310	2492.049942	0.000182
0.432633	2.311048	2491.986706	0.000182
0.432639	2.310788	2491.923792	0.000182
0.432644	2.310529	2491.861200	0.000182
0.432650	2.310271	2491.798931	0.000182
0.432656	2.310015	2491.736983	0.000182
0.432661	2.309760	2491.675357	0.000182
0.432667	2.309506	2491.614052	0.000182
0.432672	2.309254	2491.553070	0.000182
0.432678	2.309003	2491.492409	0.000182
0.432683	2.308754	2491.432070	0.000182
0.432689	2.308505	2491.372052	0.000182
0.432694	2.308259	2491.312355	0.000182
0.432700	2.308013	2491.252980	0.000182
0.432706	2.307769	2491.193926	0.000182
0.432711	2.307526	2491.135194	0.000182
0.432717	2.307285	2491.076782	0.000182
0.432722	2.307044	2491.018692	0.000182
0.432728	2.306806	2490.960922	0.000182
0.432733	2.306568	2490.903473	0.000182
0.432739	2.306332	2490.846345	0.000182
0.432744	2.306097	2490.789538	0.000182
0.432750	2.305864	2490.733052	0.000181
0.432756	2.305632	2490.676886	0.000181
0.432761	2.305401	2490.621040	0.000181
0.432767	2.305172	2490.565515	0.000181
0.432772	2.304944	2490.510311	0.000181
0.432778	2.304717	2490.455426	0.000181
0.432783	2.304492	2490.400862	0.000181
0.432789	2.304268	2490.346618	0.000181
0.432794	2.304045	2490.292694	0.000181
0.432800	2.303824	2490.239091	0.000181
0.432806	2.303604	2490.185807	0.000181
0.432811	2.303385	2490.132843	0.000181
0.432817	2.303168	2490.080198	0.000181
0.432822	2.302952	2490.027874	0.000181
0.432828	2.302737	2489.975869	0.000181
0.432833	2.302524	2489.924184	0.000181
0.432839	2.302312	2489.872818	0.000181
0.432844	2.302101	2489.821772	0.000181
0.432850	2.301892	2489.771045	0.000181
0.432856	2.301684	2489.720638	0.000181
0.432861	2.301477	2489.670550	0.000181
0.432867	2.301272	2489.620781	0.000181
0.432872	2.301068	2489.571331	0.000181
0.432878	2.300865	2489.522200	0.000181
0.432883	2.300664	2489.473387	0.000181
0.432889	2.300464	2489.424892	0.000181
0.432894	2.300265	2489.376713	0.000181
0.432900	2.300068	2489.328850	0.000181
0.432906	2.299872	2489.281303	0.000181
0.432911	2.299677	2489.234072	0.000181
0.432917	2.299484	2489.187156	0.000181
0.432922	2.299292	2489.140555	0.000181
0.432928	2.299101	2489.094269	0.000181
0.432933	2.298911	2489.048298	0.000181
0.432939	2.298723	2489.002642	0.000181
0.432944	2.298536	2488.957300	0.000181
0.432950	2.298351	2488.912273	0.000181
0.432956	2.298166	2488.867560	0.000181
0.432961	2.297984	2488.823161	0.000181
0.432967	2.297802	2488.779076	0.000181
0.432972	2.297622	2488.735305	0.000181
0.432978	2.297442	2488.691849	0.000181
0.432983	2.297265	2488.648706	0.000181
0.432989	2.297088	2488.605877	0.000181
0.432994	2.296913	2488.563361	0.000181
0.433000	2.296739	2488.521159	0.000181
0.433006	2.296567	2488.479271	0.000181
0.433011	2.296396	2488.437696	0.000181
0.433017	2.296226	2488.396434	0.000181
0.433022	2.296057	2488.355485	0.000181
0.433028	2.295890	2488.314850	0.000181
0.433033	2.295724	2488.274528	0.000181
0.433039	2.295559	2488.234518	0.000181
0.433044	2.295396	2488.194822	0.000181
0.433050	2.295233	2488.155438	0.000181
0.433056	2.295073	2488.116367	0.000181
0.433061	2.294913	2488.077608	0.000181
0.433067	2.294755	2488.039162	0.000181
0.433072	2.294598	2488.001028	0.000181
0.433078	2.294442	2487.963207	0.000181
0.433083	2.294288	2487.925698	0.000181
0.433089	2.294135	2487.888501	0.000181
0.433094	2.293983	2487.851616	0.000181
0.433100	2.293832	2487.815043	0.000181
0.433106	2.293683	2487.778783	0.000181
0.433111	2.293535	2487.742834	0.000181
0.433117	2.293389	2487.707196	0.000181
0.433122	2.293243	2487.671871	0.000181
0.433128	2.293099	2487.636857	0.000181
0.433133	2.292957	2487.602154	0.000181
0.433139	2.292815	2487.567763	0.000181
0.433144	2.292675	2487.533684	0.000181
0.433150	2.292536	2487.499915	0.000181
0.433156	2.292398	2487.466458	0.000181
0.433161	2.292262	2487.433312	0.000181
0.433167	2.292127	2487.400478	0.000181
0.433172	2.291993	2487.367954	0.000181
0.433178	2.291861	2487.335741	0.000181
0.433183	2.291730	2487.303839	0.000181
0.433189	2.291600	2487.272248	0.000181
0.433194	2.291471	2487.240968	0.000181
0.433200	2.291344	2487.209998	0.000181
0.433206	2.291218	2487.179339	0.000181
0.433211	2.291093	2487.148991	0.000181
0.433217	2.290970	2487.118953	0.000181
0.433222	2.290847	2487.089226	0.000181
0.433228	2.290727	2487.059809	0.000181
0.433233	2.290607	2487.030702	0.000181
0.433239	2.290489	2487.001906	0.000181
0.433244	2.290372	2486.973420	0.000181
0.433250	2.290256	2486.945244	0.000181
0.433256	2.290141	2486.917379	0.000181
0.433261	2.290028	2486.889823	0.000181
0.433267	2.289916	2486.862578	0.000181
0.433272	2.289805	2486.835643	0.000181
0.433278	2.289696	2486.809018	0.000181
0.433283	2.289588	2486.782703	0.000181
0.433289	2.289481	2486.756698	0.000180
0.433294	2.289375	2486.731003	0.000180
0.433300	2.289271	2486.705618	0.000180
0.433306	2.289168	2486.680542	0.000180
0.433311	2.289066	2486.655777	0.000180
0.433317	2.288966	2486.631322	0.000180
0.433322	2.288867	2486.607177	0.000180
0.433328	2.288769	2486.583342	0.000180
0.433333	2.288672	2486.559816	0.000180
0.433339	2.288577	2486.536601	0.000180
0.433344	2.288483	2486.513696	0.000180
0.433350	2.288390	2486.491100	0.000180
0.433356	2.288298	2486.468815	0.000180
0.433361	2.288208	2486.446840	0.000180
0.433367	2.288119	2486.425175	0.000180
0.433372	2.288032	2486.403820	0.000180
0.433378	2.287945	2486.382776	0.000180
0.433383	2.287860	2486.362041	0.000180
0.433389	2.287776	2486.341617	0.000180
0.433394	2.287694	2486.321504	0.000180
0.433400	2.287612	2486.301701	0.000180
0.433406	2.287532	2486.282209	0.000180
0.433411	2.287453	2486.263027	0.000180
0.433417	2.287376	2486.244156	0.000180
0.433422	2.287300	2486.225596	0.000180
0.433428	2.287225	2486.207348	0.000180
0.433433	2.287151	2486.189410	0.000180
0.433439	2.287079	2486.171784	0.000180
0.433444	2.287008	2486.154470	0.000180
0.433450	2.286938	2486.137467	0.000180
0.433456	2.286869	2486.120776	0.000180
0.433461	2.286802	2486.104397	0.000180
0.433467	2.286736	2486.088331	0.000180
0.433472	2.286672	2486.072577	0.000180
0.433478	2.286608	2486.057137	0.000180
0.433483	2.286546	2486.042009	0.000180
0.433489	2.286485	2486.027195	0.000180
0.433494	2.286426	2486.012694	0.000180
0.433500	2.286368	2485.998508	0.000180
0.433506	2.286311	2485.984636	0.000180
0.433511	2.286255	2485.971079	0.000180
0.433517	2.286201	2485.957837	0.000180
0.433522	2.286148	2485.944911	0.000180
0.433528	2.286096	2485.932301	0.000180
0.433533	2.286045	2485.920008	0.000180
0.433539	2.285996	2485.908032	0.000180
0.433544	2.285948	2485.896373	0.000180
0.433550	2.285902	2485.885033	0.000180
0.433556	2.285857	2485.874012	0.000180
0.433561	2.285813	2485.863310	0.000180
0.433567	2.285770	2485.852929	0.000180
0.433572	2.285729	2485.842868	0.000180
0.433578	2.285689	2485.833130	0.000180
0.433583	2.285650	2485.823715	0.000180
0.433589	2.285613	2485.814623	0.000180
0.433594	2.285577	2485.805855	0.000180
0.433600	2.285542	2485.797414	0.000180
0.433606	2.285509	2485.789299	0.000180
0.433611	2.285477	2485.781513	0.000180
0.433617	2.285447	2485.774056	0.000180
0.433622	2.285417	2485.766930	0.000180
0.433628	2.285389	2485.760136	0.000180
0.433633	2.285363	2485.753676	0.000180
0.433639	2.285338	2485.747552	0.000180
0.433644	2.285314	2485.741765	0.000180
0.433650	2.285292	2485.736318	0.000180
0.433656	2.285271	2485.731213	0.000180
0.433661	2.285251	2485.726453	0.000180
0.433667	2.285233	2485.722039	0.000180
0.433672	2.285217	2485.717975	0.000180
0.433678	2.285201	2485.714264	0.000180
0.433683	2.285188	2485.710910	0.000180
0.433689	2.285175	2485.707916	0.000180
0.433694	2.285164	2485.705287	0.000180
0.433700	2.285155	2485.703029	0.000180
0.433706	2.285147	2485.701146	0.000180
0.433711	2.285141	2485.699646	0.000180
0.433717	2.285137	2485.698536	0.000180
0.433722	2.285134	2485.697828	0.000180
0.433728	2.285133	2485.697536	0.000180
0.433733	2.285133	2485.697536	0.000180
0.433739	2.285133	2485.697536	0.000180
0.433744	2.285137	2485.697885	0.000180
0.433750	2.285139	2485.698116	0.000180
0.433756	2.285144	2485.698551	0.000180
0.433761	2.285149	2485.699037	0.000180
0.433767	2.285156	2485.699624	0.000180
0.433772	2.285163	2485.700305	0.000180
0.433778	2.285172	2485.701078	0.000180
0.433783	2.285182	2485.701943	0.000180
0.433789	2.285192	2485.702900	0.000180
0.433794	2.285204	2485.703946	0.000180
0.433800	2.285217	2485.705082	0.000180
0.433806	2.285231	2485.706307	0.000180
0.433811	2.285245	2485.707619	0.000180
0.433817	2.285261	2485.709017	0.000180
0.433822	2.285278	2485.710501	0.000180
0.433828	2.285295	2485.712069	0.000180
0.433833	2.285314	2485.713721	0.000180
0.433839	2.285333	2485.715456	0.000180
0.433844	2.285354	2485.717273	0.000180
0.433850	2.285375	2485.719170	0.000180
0.433856	2.285398	2485.721147	0.000180
0.433861	2.285421	2485.723202	0.000180
0.433867	2.285445	2485.725336	0.000180
0.433872	2.285470	2485.727546	0.000180
0.433878	2.285496	2485.729831	0.000180
0.433883	2.285523	2485.732191	0.000180
0.433889	2.285550	2485.734625	0.000180
0.433894	2.285579	2485.737131	0.000180
0.433900	2.285608	2485.739709	0.000180
0.433906	2.285638	2485.742356	0.000180
0.433911	2.285669	2485.745074	0.000180
0.433917	2.285701	2485.747859	0.000180
0.433922	2.285733	2485.750711	0.000180
0.433928	2.285767	2485.753630	0.000180
0.433933	2.285801	2485.756613	0.000180
0.433939	2.285836	2485.759660	0.000180
0.433944	2.285871	2485.762769	0.000180
0.433950	2.285908	2485.765941	0.000180
0.433956	2.285945	2485.769172	0.000180
0.433961	2.285982	2485.772463	0.000180
0.433967	2.286021	2485.775811	0.000180
0.433972	2.286060	2485.779217	0.000180
0.433978	2.286100	2485.782679	0.000180
0.433983	2.286140	2485.786195	0.000180
0.433989	2.286182	2485.789764	0.000180
0.433994	2.286223	2485.793386	0.000180
0.434000	2.286266	2485.797059	0.000180
0.434006	2.286309	2485.800782	0.000180
0.434011	2.286352	2485.804554	0.000180
0.434017	2.286397	2485.808373	0.000180
0.434022	2.286441	2485.812238	0.000180
0.434028	2.286487	2485.816149	0.000180
0.434033	2.286533	2485.820104	0.000180
0.434039	2.286579	2485.824101	0.000180
0.434044	2.286626	2485.828140	0.000180
0.434050	2.286674	2485.832219	0.000180
0.434056	2.286721	2485.836338	0.000180
0.434061	2.286770	2485.840494	0.000180
0.434067	2.286819	2485.844687	0.000180
0.434072	2.286868	2485.848916	0.000180
0.434078	2.286918	2485.853179	0.000180
0.434083	2.286968	2485.857475	0.000180
0.434089	2.287019	2485.861802	0.000180
0.434094	2.287070	2485.866161	0.000180
0.434100	2.287121	2485.870548	0.000180
0.434106	2.287173	2485.874964	0.000180
0.434111	2.287225	2485.879407	0.000180
0.434117	2.287278	2485.883875	0.000180
0.434122	2.287331	2485.888369	0.000180
0.434128	2.287384	2485.892885	0.000180
0.434133	2.287437	2485.897423	0.000180
0.434139	2.287491	2485.901982	0.000180
0.434144	2.287545	2485.906561	0.000180
0.434150	2.287599	2485.911158	0.000180
0.434156	2.287654	2485.915773	0.000180
0.434161	2.287708	2485.920403	0.000180
0.434167	2.287763	2485.925048	0.000180
0.434172	2.287819	2485.929707	0.000180
0.434178	2.287874	2485.934378	0.000180
0.434183	2.287930	2485.939060	0.000180
0.434189	2.287985	2485.943753	0.000180
0.434194	2.288041	2485.948453	0.000180
0.434200	2.288097	2485.953162	0.000180
0.434206	2.288153	2485.957877	0.000180
0.434211	2.288209	2485.962597	0.000180
